target,arena,arena_label,rank,substitute,probability,seed,eligible_sentences,sampled_sentences
learning,NYT,New York Times (public news),48,teaching,0.007997207945528927,11,2237,500
learning,NYT,New York Times (public news),49,methods,0.007928026975429077,11,2237,500
learning,NYT,New York Times (public news),50,simulation,0.007905079151152312,11,2237,500
learning,WSJ,Wall Street Journal (business news),1,ai,0.14713982106274257,11,1747,500
learning,WSJ,Wall Street Journal (business news),2,technology,0.101911784731812,11,1747,500
learning,WSJ,Wall Street Journal (business news),3,robotics,0.0832677617563538,11,1747,500
learning,WSJ,Wall Street Journal (business news),4,based,0.049017686209510046,11,1747,500
learning,WSJ,Wall Street Journal (business news),5,software,0.0369485246846411,11,1747,500
learning,WSJ,Wall Street Journal (business news),6,computers,0.03574340448985233,11,1747,500
learning,WSJ,Wall Street Journal (business news),7,research,0.03411895852113234,11,1747,500
learning,WSJ,Wall Street Journal (business news),8,algorithms,0.03322666811219185,11,1747,500
learning,WSJ,Wall Street Journal (business news),9,statistics,0.024828840952555737,11,1747,500
learning,WSJ,Wall Street Journal (business news),10,data,0.024160236529338415,11,1747,500
learning,WSJ,Wall Street Journal (business news),11,science,0.02340854260250551,11,1747,500
learning,WSJ,Wall Street Journal (business news),12,computer,0.022557059656092057,11,1747,500
learning,WSJ,Wall Street Journal (business news),13,intelligence,0.017937059319862877,11,1747,500
learning,WSJ,Wall Street Journal (business news),14,analytics,0.01780064013843621,11,1747,500
learning,WSJ,Wall Street Journal (business news),15,programming,0.016486506792560175,11,1747,500
learning,WSJ,Wall Street Journal (business news),16,computing,0.016433055164020043,11,1747,500
learning,WSJ,Wall Street Journal (business news),17,mathematics,0.014064551076210073,11,1747,500
learning,WSJ,Wall Street Journal (business news),18,hardware,0.013076902878188953,11,1747,500
learning,WSJ,Wall Street Journal (business news),19,performance,0.013061631802628282,11,1747,500
learning,WSJ,Wall Street Journal (business news),20,new,0.012819684656874164,11,1747,500
learning,WSJ,Wall Street Journal (business news),21,engineering,0.01213652406398261,11,1747,500
learning,WSJ,Wall Street Journal (business news),22,analysis,0.011201887400586624,11,1747,500
learning,WSJ,Wall Street Journal (business news),23,translation,0.011046245889427615,11,1747,500
learning,WSJ,Wall Street Journal (business news),24,space,0.01100545886258158,11,1747,500
learning,WSJ,Wall Street Journal (business news),25,development,0.010307382543756589,11,1747,500
learning,WSJ,Wall Street Journal (business news),26,twitter,0.009927624202693516,11,1747,500
learning,WSJ,Wall Street Journal (business news),27,communication,0.009924434128586715,11,1747,500
learning,WSJ,Wall Street Journal (business news),28,these,0.009912680669420434,11,1747,500
learning,WSJ,Wall Street Journal (business news),29,security,0.009823047509784556,11,1747,500
learning,WSJ,Wall Street Journal (business news),30,information,0.009289616278228554,11,1747,500
learning,WSJ,Wall Street Journal (business news),31,physics,0.009082222273281197,11,1747,500
learning,WSJ,Wall Street Journal (business news),32,design,0.009010462184673747,11,1747,500
learning,WSJ,Wall Street Journal (business news),33,google,0.008934087840752879,11,1747,500
learning,WSJ,Wall Street Journal (business news),34,business,0.008920190516248934,11,1747,500
learning,WSJ,Wall Street Journal (business news),35,able,0.008286984347335392,11,1747,500
learning,WSJ,Wall Street Journal (business news),36,brain,0.00817670740773384,11,1747,500
learning,WSJ,Wall Street Journal (business news),37,sensors,0.008127107570137262,11,1747,500
learning,WSJ,Wall Street Journal (business news),38,simulation,0.008070026117421587,11,1747,500
learning,WSJ,Wall Street Journal (business news),39,time,0.008057967503183992,11,1747,500
learning,WSJ,Wall Street Journal (business news),40,automation,0.008057812649934687,11,1747,500
learning,WSJ,Wall Street Journal (business news),41,graphics,0.008040061837811835,11,1747,500
learning,WSJ,Wall Street Journal (business news),42,vision,0.007992904019339591,11,1747,500
learning,WSJ,Wall Street Journal (business news),43,patterns,0.00756083818680368,11,1747,500
learning,WSJ,Wall Street Journal (business news),44,neuroscience,0.007174082641002614,11,1747,500
learning,WSJ,Wall Street Journal (business news),45,systems,0.00715674733610865,11,1747,500
learning,WSJ,Wall Street Journal (business news),46,tools,0.007146776776666768,11,1747,500
learning,WSJ,Wall Street Journal (business news),47,gps,0.007055424540242819,11,1747,500
learning,WSJ,Wall Street Journal (business news),48,thinking,0.006884637858928685,11,1747,500
learning,WSJ,Wall Street Journal (business news),49,applications,0.006854879353444045,11,1747,500
learning,WSJ,Wall Street Journal (business news),50,biology,0.006825856352390747,11,1747,500
learning,arxiv,arXiv (academic),1,ai,0.06490072179062199,11,20874,500
learning,arxiv,arXiv (academic),2,computational,0.04273091679945261,11,20874,500
learning,arxiv,arXiv (academic),3,these,0.036845823845713596,11,20874,500
learning,arxiv,arXiv (academic),4,new,0.033925178107505144,11,20874,500
learning,arxiv,arXiv (academic),5,neural,0.03304016078796791,11,20874,500
learning,arxiv,arXiv (academic),6,analysis,0.030967626110799538,11,20874,500
learning,arxiv,arXiv (academic),7,modeling,0.030546130360090785,11,20874,500
learning,arxiv,arXiv (academic),8,computer,0.02821197398463826,11,20874,500
learning,arxiv,arXiv (academic),9,software,0.0277481728927717,11,20874,500
learning,arxiv,arXiv (academic),10,design,0.027270675211435592,11,20874,500
learning,arxiv,arXiv (academic),11,research,0.027064561764828538,11,20874,500
learning,arxiv,arXiv (academic),12,models,0.026274957703815948,11,20874,500
learning,arxiv,arXiv (academic),13,optimization,0.026045850416736724,11,20874,500
learning,arxiv,arXiv (academic),14,simulation,0.025271360011001283,11,20874,500
learning,arxiv,arXiv (academic),15,such,0.024180125234484477,11,20874,500
learning,arxiv,arXiv (academic),16,computing,0.02328778563576152,11,20874,500
learning,arxiv,arXiv (academic),17,data,0.02319656300996814,11,20874,500
learning,arxiv,arXiv (academic),18,network,0.022205143846958684,11,20874,500
learning,arxiv,arXiv (academic),19,mathematical,0.022162400362500036,11,20874,500
learning,arxiv,arXiv (academic),20,mathematics,0.02005193440209902,11,20874,500
learning,arxiv,arXiv (academic),21,scientific,0.019962427142382198,11,20874,500
learning,arxiv,arXiv (academic),22,model,0.01964831039650081,11,20874,500
learning,arxiv,arXiv (academic),23,systems,0.019017835584076236,11,20874,500
learning,arxiv,arXiv (academic),24,robotics,0.018299958615384346,11,20874,500
learning,arxiv,arXiv (academic),25,statistical,0.01824137640628465,11,20874,500
learning,arxiv,arXiv (academic),26,training,0.01779728996915005,11,20874,500
learning,arxiv,arXiv (academic),27,programming,0.017406452950843063,11,20874,500
learning,arxiv,arXiv (academic),28,algorithms,0.017303221026109053,11,20874,500
learning,arxiv,arXiv (academic),29,practice,0.01464022731046115,11,20874,500
learning,arxiv,arXiv (academic),30,technology,0.014628627547436348,11,20874,500
learning,arxiv,arXiv (academic),31,engineering,0.014481591449643942,11,20874,500
learning,arxiv,arXiv (academic),32,physics,0.014444347007543254,11,20874,500
learning,arxiv,arXiv (academic),33,memory,0.0138187347379926,11,20874,500
learning,arxiv,arXiv (academic),34,numerical,0.013279261109373802,11,20874,500
learning,arxiv,arXiv (academic),35,other,0.013002099710184609,11,20874,500
learning,arxiv,arXiv (academic),36,search,0.012343972262190814,11,20874,500
learning,arxiv,arXiv (academic),37,communication,0.012023577471357835,11,20874,500
learning,arxiv,arXiv (academic),38,control,0.011427929453674695,11,20874,500
learning,arxiv,arXiv (academic),39,methods,0.011133565189749027,11,20874,500
learning,arxiv,arXiv (academic),40,safety,0.010869383647739178,11,20874,500
learning,arxiv,arXiv (academic),41,complexity,0.010714223577340951,11,20874,500
learning,arxiv,arXiv (academic),42,theory,0.010573633437158048,11,20874,500
learning,arxiv,arXiv (academic),43,reinforcement,0.010435619544474061,11,20874,500
learning,arxiv,arXiv (academic),44,particular,0.010236558420901862,11,20874,500
learning,arxiv,arXiv (academic),45,teaching,0.009998103730090194,11,20874,500
learning,arxiv,arXiv (academic),46,knowledge,0.00987285550122847,11,20874,500
learning,arxiv,arXiv (academic),47,different,0.009791877156862167,11,20874,500
learning,arxiv,arXiv (academic),48,statistics,0.00968243366130632,11,20874,500
learning,arxiv,arXiv (academic),49,use,0.009557094700013534,11,20874,500
learning,arxiv,arXiv (academic),50,representation,0.00943934900339556,11,20874,500
model,NYT,New York Times (public news),1,system,0.08977539947039849,11,872,500
model,NYT,New York Times (public news),2,program,0.06895799220061152,11,872,500
model,NYT,New York Times (public news),3,computer,0.054844332737409685,11,872,500
model,NYT,New York Times (public news),4,software,0.05256010283981275,11,872,500
model,NYT,New York Times (public news),5,product,0.050321646856795695,11,872,500
model,NYT,New York Times (public news),6,technology,0.04630048970913316,11,872,500
model,NYT,New York Times (public news),7,robot,0.03989096267580361,11,872,500
model,NYT,New York Times (public news),8,network,0.03977875559382427,11,872,500
model,NYT,New York Times (public news),9,project,0.03415868323723845,11,872,500
model,NYT,New York Times (public news),10,platform,0.0264527403988221,11,872,500
model,NYT,New York Times (public news),11,engine,0.02625090650555007,11,872,500
model,NYT,New York Times (public news),12,algorithm,0.0237488764758899,11,872,500
model,NYT,New York Times (public news),13,game,0.02277348897669228,11,872,500
model,NYT,New York Times (public news),14,tool,0.020570020207144095,11,872,500
model,NYT,New York Times (public news),15,user,0.01958607037510546,11,872,500
model,NYT,New York Times (public news),16,machine,0.017581797936642742,11,872,500
model,NYT,New York Times (public news),17,version,0.01692887963970758,11,872,500
model,NYT,New York Times (public news),18,application,0.01637094526208286,11,872,500
model,NYT,New York Times (public news),19,database,0.0163365604750317,11,872,500
model,NYT,New York Times (public news),20,company,0.016024285540412055,11,872,500
model,NYT,New York Times (public news),21,approach,0.014801552029289143,11,872,500
model,NYT,New York Times (public news),22,community,0.014184035344744012,11,872,500
model,NYT,New York Times (public news),23,method,0.013891526714661958,11,872,500
model,NYT,New York Times (public news),24,team,0.012998312637128874,11,872,500
model,NYT,New York Times (public news),25,solution,0.012767690854975566,11,872,500
model,NYT,New York Times (public news),26,person,0.012739473037004588,11,872,500
model,NYT,New York Times (public news),27,website,0.011740922367511775,11,872,500
model,NYT,New York Times (public news),28,language,0.011416524478214488,11,872,500
model,NYT,New York Times (public news),29,framework,0.011200863952631842,11,872,500
model,NYT,New York Times (public news),30,service,0.011023497527879398,11,872,500
model,NYT,New York Times (public news),31,technique,0.010540484331786334,11,872,500
model,NYT,New York Times (public news),32,strategy,0.010482108926885688,11,872,500
model,NYT,New York Times (public news),33,device,0.010418162083907855,11,872,500
model,NYT,New York Times (public news),34,child,0.010280873206210324,11,872,500
model,NYT,New York Times (public news),35,study,0.01000713939500823,11,872,500
model,NYT,New York Times (public news),36,app,0.009646115128483127,11,872,500
model,NYT,New York Times (public news),37,brain,0.009188089136393462,11,872,500
model,NYT,New York Times (public news),38,browser,0.008977598784374872,11,872,500
model,NYT,New York Times (public news),39,standard,0.008863700926790462,11,872,500
model,NYT,New York Times (public news),40,theory,0.008720374685300045,11,872,500
model,NYT,New York Times (public news),41,generation,0.00867915161691278,11,872,500
model,NYT,New York Times (public news),42,dog,0.008114103517489509,11,872,500
model,NYT,New York Times (public news),43,process,0.008106120553380449,11,872,500
model,NYT,New York Times (public news),44,design,0.008081202447959963,11,872,500
model,NYT,New York Times (public news),45,work,0.007650980373626816,11,872,500
model,NYT,New York Times (public news),46,human,0.007650055371724491,11,872,500
model,NYT,New York Times (public news),47,screen,0.007377718498663772,11,872,500
model,NYT,New York Times (public news),48,test,0.0073278365878752276,11,872,500
model,NYT,New York Times (public news),49,trying,0.00712523501345549,11,872,500
model,NYT,New York Times (public news),50,protocol,0.00678561335562106,11,872,500
model,WSJ,Wall Street Journal (business news),1,system,0.10245703642905714,11,654,500
model,WSJ,Wall Street Journal (business news),2,program,0.08151499614215807,11,654,500
model,WSJ,Wall Street Journal (business news),3,software,0.06435390996532614,11,654,500
model,WSJ,Wall Street Journal (business news),4,product,0.06052143637978204,11,654,500
model,WSJ,Wall Street Journal (business news),5,technology,0.05162457974692733,11,654,500
model,WSJ,Wall Street Journal (business news),6,platform,0.05019523506956649,11,654,500
model,WSJ,Wall Street Journal (business news),7,computer,0.03807944229769236,11,654,500
model,WSJ,Wall Street Journal (business news),8,ai,0.03332102387123794,11,654,500
model,WSJ,Wall Street Journal (business news),9,project,0.030087128484992398,11,654,500
model,WSJ,Wall Street Journal (business news),10,engine,0.02675639627090248,11,654,500
model,WSJ,Wall Street Journal (business news),11,solution,0.02495945518265793,11,654,500
model,WSJ,Wall Street Journal (business news),12,user,0.022022660612254136,11,654,500
model,WSJ,Wall Street Journal (business news),13,game,0.019975876059849948,11,654,500
model,WSJ,Wall Street Journal (business news),14,application,0.019761181014235893,11,654,500
model,WSJ,Wall Street Journal (business news),15,tool,0.019616144990914935,11,654,500
model,WSJ,Wall Street Journal (business news),16,algorithm,0.01957049444821465,11,654,500
model,WSJ,Wall Street Journal (business news),17,team,0.01798996838312819,11,654,500
model,WSJ,Wall Street Journal (business news),18,scale,0.0162139415446251,11,654,500
model,WSJ,Wall Street Journal (business news),19,based,0.015210240250525944,11,654,500
model,WSJ,Wall Street Journal (business news),20,version,0.013989471895035896,11,654,500
model,WSJ,Wall Street Journal (business news),21,robot,0.012912225218631822,11,654,500
model,WSJ,Wall Street Journal (business news),22,device,0.01224945254884732,11,654,500
model,WSJ,Wall Street Journal (business news),23,machine,0.011763545625700858,11,654,500
model,WSJ,Wall Street Journal (business news),24,world,0.011497080496143751,11,654,500
model,WSJ,Wall Street Journal (business news),25,screen,0.011472012221768347,11,654,500
model,WSJ,Wall Street Journal (business news),26,company,0.011468204216270842,11,654,500
model,WSJ,Wall Street Journal (business news),27,design,0.010737560102690124,11,654,500
model,WSJ,Wall Street Journal (business news),28,website,0.010598238129765052,11,654,500
model,WSJ,Wall Street Journal (business news),29,person,0.010490614163540175,11,654,500
model,WSJ,Wall Street Journal (business news),30,app,0.01028095380650145,11,654,500
model,WSJ,Wall Street Journal (business news),31,strategy,0.010277636494987653,11,654,500
model,WSJ,Wall Street Journal (business news),32,service,0.01018997313150524,11,654,500
model,WSJ,Wall Street Journal (business news),33,approach,0.009991283096750798,11,654,500
model,WSJ,Wall Street Journal (business news),34,framework,0.009928800106988699,11,654,500
model,WSJ,Wall Street Journal (business news),35,decision,0.009848302221072055,11,654,500
model,WSJ,Wall Street Journal (business news),36,database,0.009189210423079264,11,654,500
model,WSJ,Wall Street Journal (business news),37,client,0.007992387530002875,11,654,500
model,WSJ,Wall Street Journal (business news),38,products,0.007949308910097649,11,654,500
model,WSJ,Wall Street Journal (business news),39,network,0.007784866028478597,11,654,500
model,WSJ,Wall Street Journal (business news),40,child,0.007576389217570137,11,654,500
model,WSJ,Wall Street Journal (business news),41,environment,0.007507868462225998,11,654,500
model,WSJ,Wall Street Journal (business news),42,plan,0.007413196820769942,11,654,500
model,WSJ,Wall Street Journal (business news),43,analysis,0.007288566427182579,11,654,500
model,WSJ,Wall Street Journal (business news),44,architecture,0.007097560862946419,11,654,500
model,WSJ,Wall Street Journal (business news),45,process,0.006629561026557288,11,654,500
model,WSJ,Wall Street Journal (business news),46,brain,0.00643111696733708,11,654,500
model,WSJ,Wall Street Journal (business news),47,employees,0.006392090341599307,11,654,500
model,WSJ,Wall Street Journal (business news),48,systems,0.006391851690857177,11,654,500
model,WSJ,Wall Street Journal (business news),49,one,0.006257684501039184,11,654,500
model,WSJ,Wall Street Journal (business news),50,test,0.006171840170007335,11,654,500
model,arxiv,arXiv (academic),1,system,0.09988536776757079,11,11613,500
model,arxiv,arXiv (academic),2,algorithm,0.0979721079157416,11,11613,500
model,arxiv,arXiv (academic),3,network,0.05437201394132858,11,11613,500
model,arxiv,arXiv (academic),4,approach,0.03785562529222294,11,11613,500
model,arxiv,arXiv (academic),5,method,0.0368836624811483,11,11613,500
model,arxiv,arXiv (academic),6,data,0.033284064422667715,11,11613,500
model,arxiv,arXiv (academic),7,models,0.030849795344954307,11,11613,500
model,arxiv,arXiv (academic),8,program,0.030094140428599384,11,11613,500
model,arxiv,arXiv (academic),9,framework,0.028456856973695908,11,11613,500
model,arxiv,arXiv (academic),10,function,0.02589393859650039,11,11613,500
model,arxiv,arXiv (academic),11,software,0.02556644621292653,11,11613,500
model,arxiv,arXiv (academic),12,technique,0.022049302538335806,11,11613,500
model,arxiv,arXiv (academic),13,user,0.020044201542237038,11,11613,500
model,arxiv,arXiv (academic),14,problem,0.019553338206993204,11,11613,500
model,arxiv,arXiv (academic),15,study,0.01849848139547541,11,11613,500
model,arxiv,arXiv (academic),16,process,0.01807059740082242,11,11613,500
model,arxiv,arXiv (academic),17,distribution,0.017483275194330475,11,11613,500
model,arxiv,arXiv (academic),18,theory,0.017060038022987885,11,11613,500
model,arxiv,arXiv (academic),19,task,0.01685049876527335,11,11613,500
model,arxiv,arXiv (academic),20,language,0.016681776572984683,11,11613,500
model,arxiv,arXiv (academic),21,architecture,0.01587544300331177,11,11613,500
model,arxiv,arXiv (academic),22,computational,0.01577651892321427,11,11613,500
model,arxiv,arXiv (academic),23,tool,0.015282017305079158,11,11613,500
model,arxiv,arXiv (academic),24,computer,0.01494323527785191,11,11613,500
model,arxiv,arXiv (academic),25,test,0.014936496306904868,11,11613,500
model,arxiv,arXiv (academic),26,brain,0.01371205575447893,11,11613,500
model,arxiv,arXiv (academic),27,measure,0.013355382238546461,11,11613,500
model,arxiv,arXiv (academic),28,methods,0.01334499061029813,11,11613,500
model,arxiv,arXiv (academic),29,database,0.013067643453906718,11,11613,500
model,arxiv,arXiv (academic),30,information,0.012029081042840877,11,11613,500
model,arxiv,arXiv (academic),31,design,0.011878237974043781,11,11613,500
model,arxiv,arXiv (academic),32,hypothesis,0.011072291170163945,11,11613,500
model,arxiv,arXiv (academic),33,analysis,0.010776069061567937,11,11613,500
model,arxiv,arXiv (academic),34,algorithms,0.010747152513798998,11,11613,500
model,arxiv,arXiv (academic),35,image,0.01010338933470127,11,11613,500
model,arxiv,arXiv (academic),36,engine,0.009955797757894673,11,11613,500
model,arxiv,arXiv (academic),37,team,0.009897043310909018,11,11613,500
model,arxiv,arXiv (academic),38,scheme,0.009632666133508057,11,11613,500
model,arxiv,arXiv (academic),39,graph,0.009500613372492524,11,11613,500
model,arxiv,arXiv (academic),40,mechanism,0.009421436517417028,11,11613,500
model,arxiv,arXiv (academic),41,application,0.009129725100559427,11,11613,500
model,arxiv,arXiv (academic),42,structure,0.009128728184322756,11,11613,500
model,arxiv,arXiv (academic),43,performance,0.009083729976992454,11,11613,500
model,arxiv,arXiv (academic),44,decision,0.009049859356597214,11,11613,500
model,arxiv,arXiv (academic),45,machine,0.00885328330155813,11,11613,500
model,arxiv,arXiv (academic),46,simulation,0.008776269763158456,11,11613,500
model,arxiv,arXiv (academic),47,technology,0.008676968072496818,11,11613,500
model,arxiv,arXiv (academic),48,represent,0.008441604357246503,11,11613,500
model,arxiv,arXiv (academic),49,sample,0.00807805826468473,11,11613,500
model,arxiv,arXiv (academic),50,operator,0.008068683542656177,11,11613,500
network,NYT,New York Times (public news),1,computer,0.1307110055651905,11,671,500
network,NYT,New York Times (public news),2,system,0.07181403361826662,11,671,500
network,NYT,New York Times (public news),3,person,0.05277999118808697,11,671,500
network,NYT,New York Times (public news),4,media,0.045320567334277057,11,671,500
network,NYT,New York Times (public news),5,model,0.04458062428114396,11,671,500
network,NYT,New York Times (public news),6,brain,0.04139084677671155,11,671,500
network,NYT,New York Times (public news),7,program,0.03626653888145886,11,671,500
network,NYT,New York Times (public news),8,user,0.031664205798919404,11,671,500
network,NYT,New York Times (public news),9,child,0.03134506792746008,11,671,500
network,NYT,New York Times (public news),10,database,0.028411909523517496,11,671,500
network,NYT,New York Times (public news),11,student,0.02690552991103397,11,671,500
network,NYT,New York Times (public news),12,machine,0.026584194796068484,11,671,500
network,NYT,New York Times (public news),13,robot,0.023985332982900506,11,671,500
network,NYT,New York Times (public news),14,researcher,0.019981329660052904,11,671,500
network,NYT,New York Times (public news),15,scientist,0.019865081731548367,11,671,500
network,NYT,New York Times (public news),16,networks,0.01961183504941564,11,671,500
network,NYT,New York Times (public news),17,group,0.019583315803972982,11,671,500
network,NYT,New York Times (public news),18,human,0.01944220535596763,11,671,500
network,NYT,New York Times (public news),19,team,0.017678699075742335,11,671,500
network,NYT,New York Times (public news),20,number,0.015188806582879364,11,671,500
network,NYT,New York Times (public news),21,intelligence,0.01514162210954625,11,671,500
network,NYT,New York Times (public news),22,internet,0.014918738293420584,11,671,500
network,NYT,New York Times (public news),23,software,0.013259331979588687,11,671,500
network,NYT,New York Times (public news),24,grid,0.01325827217370169,11,671,500
network,NYT,New York Times (public news),25,web,0.012574184856361121,11,671,500
network,NYT,New York Times (public news),26,company,0.011333730604899192,11,671,500
network,NYT,New York Times (public news),27,patient,0.011295260673319077,11,671,500
network,NYT,New York Times (public news),28,technology,0.01080789951210597,11,671,500
network,NYT,New York Times (public news),29,algorithm,0.010675560289866324,11,671,500
network,NYT,New York Times (public news),30,device,0.010178855782570452,11,671,500
network,NYT,New York Times (public news),31,method,0.010039600962755656,11,671,500
network,NYT,New York Times (public news),32,dog,0.009926595495562041,11,671,500
network,NYT,New York Times (public news),33,process,0.009739847823292354,11,671,500
network,NYT,New York Times (public news),34,maze,0.008445649390911143,11,671,500
network,NYT,New York Times (public news),35,website,0.008310166704746698,11,671,500
network,NYT,New York Times (public news),36,channel,0.007999998494011411,11,671,500
network,NYT,New York Times (public news),37,personal,0.007869398516130026,11,671,500
network,NYT,New York Times (public news),38,tool,0.007708612806315387,11,671,500
network,NYT,New York Times (public news),39,camera,0.007646701172730004,11,671,500
network,NYT,New York Times (public news),40,simulation,0.00758930587456394,11,671,500
network,NYT,New York Times (public news),41,phone,0.007427287921681315,11,671,500
network,NYT,New York Times (public news),42,approach,0.00731591654227013,11,671,500
network,NYT,New York Times (public news),43,platform,0.007089668386510729,11,671,500
network,NYT,New York Times (public news),44,fleet,0.007079825897032908,11,671,500
network,NYT,New York Times (public news),45,graph,0.006882950948189458,11,671,500
network,NYT,New York Times (public news),46,cat,0.006748387348854023,11,671,500
network,NYT,New York Times (public news),47,data,0.006569392252393985,11,671,500
network,NYT,New York Times (public news),48,project,0.006511752503112272,11,671,500
network,NYT,New York Times (public news),49,prototype,0.006293514555674394,11,671,500
network,NYT,New York Times (public news),50,total,0.006250848283268589,11,671,500
network,WSJ,Wall Street Journal (business news),1,system,0.08512870749858756,11,235,235
network,WSJ,Wall Street Journal (business news),2,media,0.07221190640898736,11,235,235
network,WSJ,Wall Street Journal (business news),3,computer,0.0644495226233699,11,235,235
network,WSJ,Wall Street Journal (business news),4,power,0.06402488737997536,11,235,235
network,WSJ,Wall Street Journal (business news),5,number,0.04674652981120205,11,235,235
network,WSJ,Wall Street Journal (business news),6,internet,0.03213319895426984,11,235,235
network,WSJ,Wall Street Journal (business news),7,brain,0.03084043750299855,11,235,235
network,WSJ,Wall Street Journal (business news),8,company,0.02810304243074708,11,235,235
network,WSJ,Wall Street Journal (business news),9,networks,0.027581262935377118,11,235,235
network,WSJ,Wall Street Journal (business news),10,group,0.027177454587540412,11,235,235
network,WSJ,Wall Street Journal (business news),11,array,0.022985142114593304,11,235,235
network,WSJ,Wall Street Journal (business news),12,program,0.021897134323434278,11,235,235
network,WSJ,Wall Street Journal (business news),13,software,0.02186346953369939,11,235,235
network,WSJ,Wall Street Journal (business news),14,based,0.021791192239719915,11,235,235
network,WSJ,Wall Street Journal (business news),15,platform,0.019590264850709176,11,235,235
network,WSJ,Wall Street Journal (business news),16,technology,0.018957341776387054,11,235,235
network,WSJ,Wall Street Journal (business news),17,networking,0.01695671856221066,11,235,235
network,WSJ,Wall Street Journal (business news),18,series,0.016767788101150552,11,235,235
network,WSJ,Wall Street Journal (business news),19,firm,0.014637165848983245,11,235,235
network,WSJ,Wall Street Journal (business news),20,variety,0.014366346208058713,11,235,235
network,WSJ,Wall Street Journal (business news),21,business,0.01415867860404757,11,235,235
network,WSJ,Wall Street Journal (business news),22,applications,0.014114210745767077,11,235,235
network,WSJ,Wall Street Journal (business news),23,intelligence,0.013917483207174468,11,235,235
network,WSJ,Wall Street Journal (business news),24,set,0.013669711762207475,11,235,235
network,WSJ,Wall Street Journal (business news),25,website,0.013633701320758609,11,235,235
network,WSJ,Wall Street Journal (business news),26,layer,0.01308855243336228,11,235,235
network,WSJ,Wall Street Journal (business news),27,database,0.012827116990572504,11,235,235
network,WSJ,Wall Street Journal (business news),28,installation,0.01241400898514186,11,235,235
network,WSJ,Wall Street Journal (business news),29,space,0.012405755553642319,11,235,235
network,WSJ,Wall Street Journal (business news),30,person,0.012273855905629311,11,235,235
network,WSJ,Wall Street Journal (business news),31,computing,0.012102676185400566,11,235,235
network,WSJ,Wall Street Journal (business news),32,world,0.011657239290161507,11,235,235
network,WSJ,Wall Street Journal (business news),33,team,0.011417772678878014,11,235,235
network,WSJ,Wall Street Journal (business news),34,sector,0.01131787426923948,11,235,235
network,WSJ,Wall Street Journal (business news),35,web,0.011210206342682478,11,235,235
network,WSJ,Wall Street Journal (business news),36,security,0.011203002003462432,11,235,235
network,WSJ,Wall Street Journal (business news),37,machine,0.010683120515711056,11,235,235
network,WSJ,Wall Street Journal (business news),38,medium,0.010262509589274545,11,235,235
network,WSJ,Wall Street Journal (business news),39,products,0.009966496183614525,11,235,235
network,WSJ,Wall Street Journal (business news),40,device,0.009750514559615727,11,235,235
network,WSJ,Wall Street Journal (business news),41,vehicle,0.00968499120953202,11,235,235
network,WSJ,Wall Street Journal (business news),42,algorithm,0.009355853188838092,11,235,235
network,WSJ,Wall Street Journal (business news),43,pair,0.009243096869670972,11,235,235
network,WSJ,Wall Street Journal (business news),44,information,0.009039486794429652,11,235,235
network,WSJ,Wall Street Journal (business news),45,direct,0.009021661324188837,11,235,235
network,WSJ,Wall Street Journal (business news),46,such,0.008837742029386137,11,235,235
network,WSJ,Wall Street Journal (business news),47,market,0.008686041070077345,11,235,235
network,WSJ,Wall Street Journal (business news),48,systems,0.008665880449142379,11,235,235
network,WSJ,Wall Street Journal (business news),49,discuss,0.008659294477531644,11,235,235
network,WSJ,Wall Street Journal (business news),50,project,0.008521951768857268,11,235,235
network,arxiv,arXiv (academic),1,model,0.15595710016437295,11,9774,500
network,arxiv,arXiv (academic),2,system,0.07841326207136942,11,9774,500
network,arxiv,arXiv (academic),3,data,0.03847491937550425,11,9774,500
network,arxiv,arXiv (academic),4,computer,0.03820613330327118,11,9774,500
network,arxiv,arXiv (academic),5,algorithm,0.037254205463055586,11,9774,500
network,arxiv,arXiv (academic),6,method,0.031481834946671394,11,9774,500
network,arxiv,arXiv (academic),7,learning,0.029527970832902248,11,9774,500
network,arxiv,arXiv (academic),8,approach,0.029255814022311706,11,9774,500
network,arxiv,arXiv (academic),9,function,0.02873309675598568,11,9774,500
network,arxiv,arXiv (academic),10,layer,0.024011488162945186,11,9774,500
network,arxiv,arXiv (academic),11,program,0.02358800718812606,11,9774,500
network,arxiv,arXiv (academic),12,information,0.02251536629675033,11,9774,500
network,arxiv,arXiv (academic),13,intelligence,0.02197586466857385,11,9774,500
network,arxiv,arXiv (academic),14,networks,0.021562089710374408,11,9774,500
network,arxiv,arXiv (academic),15,graph,0.01897652163497606,11,9774,500
network,arxiv,arXiv (academic),16,language,0.017120498202699563,11,9774,500
network,arxiv,arXiv (academic),17,memory,0.01683885491327234,11,9774,500
network,arxiv,arXiv (academic),18,software,0.016335435810251354,11,9774,500
network,arxiv,arXiv (academic),19,neurons,0.016208008044492413,11,9774,500
network,arxiv,arXiv (academic),20,architecture,0.015162415028338448,11,9774,500
network,arxiv,arXiv (academic),21,neural,0.014469033128518447,11,9774,500
network,arxiv,arXiv (academic),22,matrix,0.013528982634467062,11,9774,500
network,arxiv,arXiv (academic),23,process,0.013503136891682534,11,9774,500
network,arxiv,arXiv (academic),24,database,0.013119888656219115,11,9774,500
network,arxiv,arXiv (academic),25,layers,0.012497704887004633,11,9774,500
